activityId; garminid; Kalorien; Herzfreq. i. D. (bpm); Max. Herzfreq. (bpm); powerData (W/1s - W/5h); FTP; VO2MAX; aerobicTrainingEffect; anaerobicTrainingEffect; grit; flow; trainingsload;
Erforderlich; Erforderlich; Optional; Optional; Optional; Optional; Optional; Optional; Optional; Optional; Optional; Optional; Optional;
1665322307657;9757196949;2518.0;149.0;171.0;176.0,732.0,214.0,732,723,703,581,417,380,350,313,280,247,223,218,206,191,0;0;53.5;5.0;2.9;92.89219;2.4152806;438.09738
1665052046365;9738553825;1106.0;138.0;160.0;192.0,870.0,229.0,870,803,706,668,477,398,353,289,276,256,230,220,203,0,0;0;54.2;4.0;2.7;0.0;0.0;225.21733
1665052049455;9732450316;724.0;114.0;139.0;145.0,661.0,173.0,661,652,641,524,331,299,278,213,210,205,193,181,152,0,0;0;0.0;2.7;0.2;0.0;0.0;62.465515
1664647833757;9710270132;1845.0;148.0;171.0;223.0,874.0,261.0,874,862,816,671,479,485,431,371,306,270,252,244,196,163,65;253;54.0;4.7;3.9;0.0;0.0;393.31287
1664101894346;9671632340;2060.0;152.0;171.0;218.0,844.0,246.0,844,811,779,684,555,460,409,323,300,283,263,252,241,214,0;262;53.9;5.0;3.4;0.0;0.0;469.82428
1663503060541;9629096142;1035.0;150.0;169.0;241.0,898.0,265.0,898,892,847,624,481,451,399,359,311,299,272,267,243,0,0;253;53.9;4.5;2.7;0.0;0.0;281.93143
1662749550814;9572839789;1834.0;141.0;163.0;193.0,821.0,233.0,821,812,792,749,521,438,377,334,302,265,242,226,218,191,0;0;53.5;4.7;3.0;0.0;0.0;313.362
1662553640425;9558130898,9555047424;1163.0;144.0;165.0;169.0,1008.0,207.0,1008,758,737,644,497,397,305,249,227,219,208,194,142,0,0;0;53.1;3.8;2.1;0.0;0.0;310.36572
1662145283988;9527862217,9525773904;1915.0;150.0;171.0;196.0,857.0,231.0,857,847,795,635,434,430,347,310,262,255,244,233,200,0,0;246;53.1;5.0;1.5;0.0;0.0;464.08704
1661364271127;9447854112;1004.0;145.0;170.0;199.0,780.0,228.0,780,765,702,641,573,515,333,273,256,241,230,214,124,0,0;244;53.1;3.9;2.5;0.0;0.0;221.81938
1659639753164;9335529750,9336736674,9335524692,9336733638;3378.0;131.0;158.0;140.0,771.0,197.0,771,743,658,503,423,389,321,268,249,236,199,194,187,167,0;0;53.52;4.0;0.8;102.62813;3.4867086;384.52295
1659092742742;9296249891,9296247516,9296255947;2397.0;152.0;170.0;194.0,705.0,243.0,705,691,676,653,501,382,325,314,284,261,244,237,220,0,0;0;52.77;5.0;3.2;66.007034;2.2551324;874.7584
1658943489310;9277520319;922.0;143.0;175.0;166.0,878.0,204.0,878,857,743,537,453,379,293,257,235,222,219,215,178,0,0;238;52.0;4.1;2.4;0.0;0.0;251.49402
1658607037231;9251184963;1088.0;142.0;171.0;138.0,959.0,212.0,959,957,900,830,706,564,404,304,256,224,208,192,160,99,0;0;51.7;4.2;4.7;0.0;0.0;443.531
1658159837232;9227320077;1601.0;113.0;159.0;0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0;0.0;3.7;1.7;0.0;0.0;167.83623
1657910775668;9208744405,9208747169,9208736085;3576.0;137.0;169.0;141.0,716.0,198.0,716,665,648,566,464,394,322,270,236,220,195,196,184,154,0;241;51.41;5.0;2.4;105.50625;3.909325;683.1723
1657629431750;9188034759;1815.0;152.0;168.0;199.0,884.0,228.0,884,848,831,755,525,424,370,296,275,259,247,235,219,199,0;242;52.1;5.0;4.0;0.0;0.0;589.5215
1657194624351;9156688601;923.0;138.0;171.0;177.0,845.0,213.0,845,802,668,555,454,428,381,306,253,240,222,202,177,0,0;0;52.2;4.2;2.6;0.0;0.0;227.77344
1657115642051;9151693998;955.0;103.0;150.0;0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0;0.0;2.9;0.0;0.0;0.0;67.8568
1657005986413;9139161498;481.0;133.0;161.0;141.0,811.0,191.0,811,811,743,675,574,473,297,234,187,182,164,132,0,0,0;244;52.57;3.2;2.2;0.0;0.0;127.01164
1656872623184;9134318476;1669.0;139.0;165.0;176.0,778.0,212.0,778,773,696,535,452,431,358,317,255,223,217,200,193,107,43;0;52.1;4.9;3.3;0.0;0.0;315.35266
1656786440928;9127768172;935.0;114.0;154.0;0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0;0.0;2.5;0.4;0.0;0.0;50.656494
1656594143489;9114125766;1708.0;149.0;167.0;176.0,1042.0,207.0,1042,1026,914,731,477,451,380,283,245,230,213,202,197,183,0;245;52.0;5.0;3.3;0.0;0.0;383.42712
1654504720403;8962191910;657.0;134.0;149.0;149.0,545.0,174.0,545,535,501,393,319,288,245,234,204,189,182,177,153,0,0;0;52.9;3.2;0.2;0.0;0.0;90.24931
1652898966836;8847786943;866.0;147.0;165.0;215.0,805.0,237.0,805,778,740,715,592,475,304,288,266,253,252,234,214,0,0;247;53.3;4.0;2.1;0.0;0.0;226.64877
1652637927754;8828705057,8828698661,8828695670;2451.0;150.0;172.0;195.0,643.0,251.0,643,614,568,517,489,421,363,328,299,292,266,248,230,0,0;0;53.84;5.0;2.7;69.90703;2.4463892;709.6004
1651863416882;8772174656;1016.0;152.0;171.0;230.0,1037.0,272.0,1037,996,954,876,695,551,385,346,295,274,260,251,235,0,0;249;53.9;5.0;3.9;0.0;0.0;470.2649
1651931679635;8746297445;605.0;146.0;170.0;210.0,641.0,227.0,641,620,535,504,425,357,331,270,251,234,218,186,0,0,0;251;54.8;3.5;2.3;0.0;0.0;176.6133
1651262556399;8714899852;606.0;148.0;168.0;189.0,506.0,209.0,506,506,484,446,427,396,340,275,235,215,194,190,0,0,0;0;54.6;3.4;1.8;0.0;0.0;145.67928
1649308700298;8591670907;255.0;136.0;170.0;179.0,608.0,241.0,608,598,573,538,480,413,380,342,235,213,179,0,0,0,0;252;54.9;2.8;2.2;0.0;0.0;117.52011
1649078585312;8579200593;993.0;148.0;169.0;251.0,866.0,272.0,866,866,850,772,528,464,435,372,302,280,274,269,250,0,0;251;54.9;5.0;3.0;0.0;0.0;351.67334
1648665316620;8550871863;523.0;152.0;163.0;218.0,269.0,220.0,267,267,249,242,237,235,233,232,231,229,223,219,0,0,0;0;54.0;3.5;0.0;0.0;0.0;139.17142
1648488789432;8540511932;751.0;143.0;169.0;234.0,789.0,260.0,789,787,728,557,526,501,411,358,310,281,267,264,0,0,0;244;55.0;3.9;2.5;0.0;0.0;235.46132
1648235389696;8522790314;2028.0;129.0;159.0;178.0,934.0,229.0,934,894,880,808,683,599,430,315,271,244,228,198,191,165,0;247;54.3;4.3;3.5;0.0;0.0;354.12607
1648058420566;8510711485;654.0;144.0;168.0;230.0,781.0,257.0,781,761,691,574,490,390,351,335,314,298,286,259,0,0,0;242;53.3;4.0;1.8;0.0;0.0;216.04034
1647894896001;8498400628;451.0;140.0;166.0;195.0,740.0,244.0,740,730,717,662,522,430,346,318,290,258,247,213,0,0,0;0;52.71;3.5;3.6;0.0;0.0;281.80014
1647626573189;8480242929;819.0;139.0;166.0;196.0,465.0,208.0,465,449,436,405,367,322,284,253,244,241,233,216,179,0,0;0;52.2;3.8;1.3;0.0;0.0;180.4321
1647551129304;8474857151;659.0;145.0;165.0;194.0,521.0,214.0,521,513,507,502,496,474,336,292,267,241,235,213,0,0,0;0;51.4;3.6;2.0;0.0;0.0;181.34137
1648488791605;8427749608;505.0;132.0;163.0;166.0,402.0,202.0,402,402,387,356,327,325,290,273,190,187,182,178,0,0,0;0;50.7;3.2;2.1;0.0;0.0;145.6648
1646073461028;8374052573;680.0;141.0;168.0;154.0,914.0,179.0,914,906,817,580,408,337,258,232,224,184,166,159,157,0,0;0;49.7;3.6;2.0;0.0;0.0;176.68158
1645808064508;8357387411;682.0;141.0;171.0;164.0,775.0,191.0,775,775,718,464,321,310,303,229,223,222,217,189,159,0,0;0;49.6;4.1;1.6;0.0;0.0;224.19601
1645464081719;8334805604;663.0;138.0;169.0;160.0,748.0,182.0,748,730,663,458,304,273,262,258,225,220,183,173,153,0,0;0;50.0;3.5;2.2;0.0;0.0;174.79932
1645031360279;8307199888;846.0;154.0;173.0;210.0,598.0,226.0,598,596,582,541,480,432,329,280,258,246,242,226,206,0,0;0;50.2;4.5;2.8;0.0;0.0;321.98645
1644681436177;8283467121;1050.0;142.0;159.0;0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0;0.0;4.3;2.0;20.278126;1.5654207;246.37328
1644602006651;8278497474;1338.0;147.0;167.0;196.0,676.0,204.0,676,636,572,528,436,379,288,265,238,227,213,210,196,0,0;234;49.5;4.8;2.1;0.0;0.0;304.81616
1644519482871;8270283371;694.0;135.0;151.0;168.0,801.0,170.0,801,714,521,344,252,222,195,183,177,175,174,174,166,0,0;0;49.0;3.1;0.0;0.0;0.0;96.6884
1643997399855;8237426648;1342.0;142.0;167.0;181.0,689.0,188.0,689,676,647,545,358,282,249,239,230,219,214,202,177,0,0;0;50.0;4.1;1.7;0.0;0.0;213.60677
1643908121298;8231952503;639.0;144.0;173.0;163.0,499.0,192.0,499,479,454,415,390,387,284,229,224,198,178,156,153,0,0;0;50.1;4.0;2.4;0.0;0.0;230.99979
1643211209631;8185318075;585.0;148.0;174.0;174.0,913.0,193.0,913,913,856,603,373,322,274,227,225,224,196,187,0,0,0;0;49.9;4.1;1.4;0.0;0.0;210.09264
1643108946867;8172712987;685.0;137.0;165.0;165.0,877.0,186.0,877,818,489,384,272,269,263,260,225,221,183,164,161,0,0;0;50.2;3.5;2.3;0.0;0.0;169.63475
1642780844439;8156724540;1352.0;153.0;168.0;202.0,666.0,211.0,666,666,644,590,452,348,279,257,245,236,213,208,201,165,0;0;50.0;5.0;2.6;0.0;0.0;361.89838
1642595977234;8144505694;804.0;143.0;155.0;180.0,260.0,184.0,260,259,255,248,243,238,231,221,207,200,192,188,180,0,0;0;50.1;3.6;0.0;0.0;0.0;135.57991
1642509555497;8134410332;783.0;150.0;163.0;193.0,405.0,197.0,405,402,350,270,253,243,236,232,225,220,214,203,190,0,0;0;50.3;4.0;0.0;0.0;0.0;171.08836
1642509552973;8116068939;741.0;144.0;164.0;181.0,289.0,185.0,289,285,283,265,249,237,220,208,197,189,187,184,180,0,0;0;49.6;3.8;0.0;0.0;0.0;143.553
1642780840983;8103627091;606.0;150.0;168.0;197.0,394.0,208.0,394,380,358,349,304,278,253,241,240,225,212,204,0,0,0;235;49.8;4.3;2.2;0.0;0.0;222.49718
1642780842119;8092125757;655.0;151.0;170.0;170.0,403.0,191.0,403,398,363,331,307,298,279,233,223,213,189,175,153,0,0;249;50.5;4.2;2.9;0.0;0.0;241.52637
1642780840215;8077011193;459.0;136.0;151.0;166.0,290.0,172.0,290,258,228,223,220,219,211,204,193,185,174,170,0,0,0;0;50.7;3.0;0.0;0.0;0.0;74.52571
1651931680629;7973970739;0.0;142.0;155.0;212.0,347.0,221.0,347,343,337,335,290,270,259,255,240,222,210,199,0,0,0;0;51.2;0.0;0.0;0.0;0.0;0.0
1651931678351;7962916240;617.0;151.0;168.0;200.0,556.0,205.0,556,441,409,343,295,277,258,242,225,215,210,205,0,0,0;0;51.0;4.1;1.5;0.0;0.0;172.52264
1642509558688;7954437821;790.0;154.0;169.0;195.0,379.0,200.0,379,303,285,284,282,268,249,233,224,217,204,196,183,0,0;0;51.2;4.4;0.3;0.0;0.0;190.59889
1643543793317;7940123970;416.0;135.0;158.0;158.0,631.0,168.0,631,631,600,548,421,356,282,219,188,174,166,157,0,0,0;0;52.1;2.7;0.9;0.0;0.0;65.94594
1643543797179;7931870484;893.0;151.0;173.0;175.0,927.0,211.0,927,885,779,560,501,426,298,260,245,222,189,184,159,0,0;254;52.74;5.0;3.5;0.0;0.0;337.65784
1637921132060;7875444533;1356.0;155.0;170.0;191.0,665.0,220.0,665,663,626,549,445,402,316,274,231,222,219,210,187,0,0;257;52.98;5.0;3.3;0.0;0.0;422.5124
120393665;7504733525,7503902042;2317.0;137.0;172.0;149.0,768.0,199.0,768,743,612,431,374,354,321,298,243,224,219,207,179,157,0;0;51.7;5.0;2.0;137.14453;2.104113;354.68848
155457072;7469018917,7469012618;2703.0;134.0;174.0;146.0,871.0,211.0,871,861,843,653,488,421,317,278,255,248,229,225,159,136,0;259;52.8;4.7;2.4;147.16406;2.8080997;390.76727
171003019;7420731992;1809.0;143.0;163.0;197.0,848.0,226.0,848,848,826,739,596,463,345,310,278,256,234,228,213,200,0;0;54.5;4.6;2.7;0.0;0.0;283.3715
249073734;7395620828;1776.0;150.0;171.0;203.0,795.0,235.0,795,751,614,464,393,358,327,303,281,274,256,246,217,205,0;0;54.6;5.0;2.4;117.43125;1.480836;401.01953
45341955;7384479994;1816.0;148.0;172.0;192.0,895.0,230.0,895,799,622,594,508,429,366,316,296,281,267,253,219,208,0;261;54.7;5.0;2.4;128.50781;1.6247721;387.10925
75760419;7336850184;1339.0;133.0;164.0;156.0,509.0,209.0,509,483,471,438,395,366,345,314,265,249,233,215,212,162,0;0;54.5;4.1;2.0;114.87891;1.3901473;195.43347
211663315;7325555815;601.0;140.0;173.0;158.0,620.0,224.0,620,599,521,472,402,371,339,286,268,257,255,249,162,0,0;260;54.7;4.3;1.6;61.450783;1.4486905;205.38678
208211586;7314050694;816.0;139.0;163.0;165.0,669.0,215.0,669,584,457,436,402,367,336,273,245,240,238,234,178,0,0;0;54.1;4.1;2.1;74.57578;1.7521338;200.87961
102150919;7301825664;847.0;117.0;157.0;89.0,699.0,165.0,699,653,582,541,499,420,355,251,237,208,160,128,104,84,0;0;53.5;3.2;1.4;61.30781;2.590752;98.092834
238167412;7285169205;947.0;149.0;172.0;193.0,761.0,227.0,761,706,605,469,420,389,346,301,272,258,244,237,219,0,0;0;0.0;2.5;1.3;72.55312;1.3829573;0.0
52470754;7272663185;627.0;146.0;176.0;153.0,1007.0,218.0,1007,930,811,623,450,428,377,314,255,235,207,200,171,0,0;0;53.0;4.9;3.0;57.628124;1.752285;289.01572
212552684;7244695168;1956.0;155.0;172.0;223.0,818.0,249.0,818,805,775,658,562,492,389,308,294,281,263,258,249,231,0;256;54.8;5.0;3.1;0.0;0.0;475.41785
51872443;7123674182;529.0;139.0;164.0;211.0,834.0,271.0,834,811,800,756,636,563,354,336,313,267,247,230,0,0,0;0;54.9;3.2;3.1;0.0;0.0;176.04883
68756691;7112403541;503.0;144.0;175.0;206.0,810.0,261.0,810,760,729,645,539,475,380,339,304,246,230,231,0,0,0;257;55.4;3.5;3.1;0.0;0.0;195.68773
14874857;7107318926;1936.0;151.0;170.0;220.0,879.0,254.0,879,864,780,767,579,468,379,349,312,300,263,262,243,222,0;258;55.5;5.0;3.6;0.0;0.0;453.78888
208333806;7027821144;1870.0;148.0;167.0;214.0,841.0,248.0,841,830,777,726,550,433,385,341,301,282,258,253,229,174,0;256;55.5;5.0;3.1;0.0;0.0;403.88733
11093190;6988840915;1575.0;142.0;162.0;186.0,734.0,215.0,734,648,611,564,435,372,312,286,252,243,222,215,207,183,0;0;55.3;4.7;2.0;0.0;0.0;262.09702
26858387;6956221676;1891.0;118.0;148.0;134.0,948.0,186.0,948,946,740,429,351,314,282,268,247,242,229,224,209,171,0;0;55.1;3.2;0.0;136.8586;2.139371;103.6277
162613997;6952082954;3006.0;130.0;184.0;129.0,1003.0,191.0,1003,981,636,494,447,421,373,316,256,249,243,235,198,155,121;0;53.7;5.0;3.6;283.8375;1.7890635;471.21777
229061904;6945056149;2293.0;136.0;171.0;159.0,871.0,208.0,871,789,716,651,537,476,439,360,266,238,233,225,200,166,110;0;53.4;5.0;2.9;220.52812;1.8931309;363.3855
82379426;6939532755;2247.0;134.0;168.0;124.0,688.0,185.0,688,633,588,484,362,340,299,276,266,240,227,185,165,143,87;0;54.4;5.0;2.4;188.21953;1.7977933;306.74164
149935876;6812806723;419.0;133.0;167.0;182.0,711.0,221.0,711,652,471,424,343,317,308,300,290,277,229,183,0,0,0;249;56.73;3.1;0.2;0.0;0.0;88.44594
173527283;6783268899;1906.0;144.0;171.0;209.0,882.0,240.0,882,879,768,654,480,419,380,321,297,264,254,245,231,209,0;0;55.3;5.0;3.0;46.41094;1.6961929;345.19843
213300379;6749591340,6749562755,6749559187,6749559251,6749559290,6749559293,6749559294,6749559298;3191.0;145.0;168.0;162.0,1020.0,198.0,1020,1010,851,507,409,380,342,316,286,275,260,253,217,160,0;0;55.37;4.9;2.3;49.935936;2.1844108;664.40936
239572147;6722026677;683.0;137.0;165.0;207.0,751.0,230.0,751,731,549,425,365,359,311,306,292,285,250,231,0,0,0;244;56.04;3.3;0.3;0.0;0.0;117.626205
157476030;6704513741;1387.0;136.0;163.0;194.0,643.0,223.0,643,614,553,499,441,405,379,327,268,244,208,209,195,175,0;0;54.5;3.2;2.1;47.925;1.5468862;141.37544
77663590;6698884037;699.0;132.0;172.0;193.0,785.0,238.0,785,761,754,713,589,567,404,356,316,266,224,209,192,0,0;0;54.25;3.1;2.9;0.0;0.0;160.93886
142312845;6686634780;634.0;143.0;171.0;211.0,695.0,255.0,695,677,642,616,568,537,373,355,307,255,240,234,0,0,0;0;53.79;3.5;3.0;5.0015626;1.5610061;205.55945
179595595;6674854717;572.0;143.0;176.0;206.0,792.0,262.0,792,792,770,719,651,598,384,345,314,239,238,227,0,0,0;236;53.26;3.3;3.2;0.0;0.0;210.42836
259981198;6652400683;509.0;134.0;164.0;201.0,676.0,232.0,676,671,572,489,321,319,310,305,299,285,257,229,0,0,0;234;53.19;3.2;0.0;0.0;0.0;101.6774
144352085;5834338615;616.0;151.0;171.0;196.0,963.0,219.0,963,952,902,617,448,367,295,276,252,244,222,197,0,0,0;226;52.04;4.1;1.0;0.0;0.0;161.89333
36252051;5749182853;1929.0;151.0;177.0;188.0,957.0,219.0,957,918,766,653,475,391,342,325,289,230,219,216,206,196,0;226;51.7;5.0;3.1;57.628124;2.0494933;377.95404
265693170;5715589006;1070.0;153.0;176.0;198.0,813.0,222.0,813,752,674,591,446,370,305,261,243,234,222,213,193,0,0;226;52.91;5.0;2.1;0.0;0.0;245.08844
77453258;5695148198;2077.0;150.0;172.0;202.0,931.0,231.0,931,788,664,569,487,436,368,322,279,247,243,240,194,144,88;226;52.1;5.0;3.0;56.53594;1.6969236;293.08835
73526346;5575346551,5575343831,5575341223;2272.0;128.0;164.0;207.0,542.0,219.0,524,524,477,451,376,328,291,266,251,233,219,204,102,0,0;226;51.3;3.9;0.7;75.70078;2.1677842;43.391968
230252508;5521006191;2620.0;148.0;183.0;174.0,857.0,209.0,857,853,790,652,538,470,371,335,297,271,235,216,203,192,0;226;51.4;5.0;3.1;78.220314;1.904148;391.79953
58208414;5481682204;1248.0;151.0;169.0;182.0,841.0,212.0,841,825,699,570,436,376,346,269,240,229,205,197,185,0,0;226;51.0;5.0;2.3;12.853125;2.9091537;268.89355
240134552;5471545339;601.0;155.0;170.0;238.0,628.0,251.0,628,590,494,412,387,381,357,316,274,265,252,232,0,0,0;226;51.22;4.2;1.9;0.0;0.0;177.5058
214027898;5285365549,5283335055,5283331810;2199.0;124.0;163.0;93.0,859.0,163.0,859,844,721,563,357,337,292,286,252,243,203,188,156,129,100;226;49.4;4.0;0.8;150.87656;2.1021962;142.62059
35332048;5283273260;3599.0;143.0;173.0;151.0,825.0,195.0,825,757,603,514,423,379,334,276,264,241,238,226,202,161,121;226;49.4;5.0;2.7;264.45;2.025146;447.8497
101057311;5172401114;2132.0;155.0;176.0;181.0,1198.0,214.0,1198,1197,900,556,459,388,345,306,276,251,228,226,212,195,0;0;49.0;5.0;0.0;0.0;0.0;0.0
40285843;5083851024;2763.0;138.0;182.0;167.0,982.0,210.0,982,925,841,624,521,454,375,349,304,286,258,248,244,215,110;0;49.0;4.3;0.0;0.0;0.0;0.0
77971711;5034095112;2472.0;150.0;176.0;182.0,826.0,222.0,826,803,640,599,458,406,358,308,289,259,245,240,224,200,0;0;51.0;4.0;0.0;0.0;0.0;0.0
91088843;4992782043;3145.0;151.0;173.0;196.0,1006.0,229.0,0,0,0,0,0,0,0,0,0,0,253,0,229,0,0;0;0.0;4.6;0.0;0.0;0.0;0.0
207404714;4906306236;592.0;122.0;161.0;122.0,799.0,175.0,0,0,0,0,0,0,0,0,0,0,149,0,103,0,0;0;0.0;2.0;0.0;0.0;0.0;0.0
251409489;4901520834;506.0;156.0;176.0;242.0,947.0,260.0,947,888,801,488,375,358,323,304,278,268,264,248,0,0,0;0;50.0;3.7;0.0;0.0;0.0;0.0
137423557;4890304488;2968.0;153.0;178.0;209.0,985.0,241.0,985,978,800,595,497,432,381,336,313,277,253,241,232,225,0;0;50.0;4.6;0.0;0.0;0.0;0.0
116587505;4846166535;2340.0;141.0;168.0;206.0,836.0,237.0,0,0,0,0,0,0,0,0,0,0,260,0,246,0,0;0;0.0;3.4;0.0;0.0;0.0;0.0
